gen,nevals,avg,std,min,max
0,58,-4.092443233484552,6.078930109369901,-18.31319267302391,16.009824408214776
1,58,-2.2553797567899734,10.59884478432977,-18.534884487118855,37.50931096840597
2,58,0.7177407961778289,12.00719507910656,-16.671692603050154,41.916676219728245
3,58,0.3034803868206967,11.674898955865151,-18.11188438534805,41.60689110039607
4,58,5.580752663931728,13.8315441281167,-17.245653903369718,38.008834853742584
5,58,5.211975652651597,13.670960279738805,-12.247789754618747,47.92581562678346
6,58,8.637676718716426,13.4489340078667,-18.171558789108,38.11161023078081
7,58,11.863200566389953,15.230845944494833,-17.741795206626694,38.209135835712395
8,58,19.381471237687546,13.206709455324145,-7.4551953174150345,62.4264856023134
9,58,16.913999576918133,10.911903706586148,-8.238997406242245,38.203864114247196
10,58,20.707884102259047,12.60571554599464,-5.166259731206342,54.161330136937934
11,58,18.626918149944984,12.458024436096098,-9.457566029649014,54.12041515706432
12,58,23.05087621289013,10.570542802728191,-7.360621416519289,57.37907399618898
13,58,23.125176395647085,12.313647808238963,-12.032494040092704,47.019963936073644
14,58,21.029039994839277,13.360174057347942,-14.52289976454608,51.08791822504889
15,58,25.410684080683556,10.366169725049193,2.3513905719753936,49.10001451473932
16,58,26.714331461280707,10.565903263219514,6.646272677901159,48.65835204149826
17,58,22.259833327522436,9.670183646403615,1.42717649363383,42.446901637839154
18,58,26.887998339510823,11.66785218249986,-2.6224134134696007,63.4916527746366
19,58,27.105632660698987,10.71925733576567,-6.759743103628097,56.18728998112097
20,58,26.977060018164114,12.499855712156542,-11.650070481746535,56.05347250486169
21,58,23.62959883226224,13.963151807438372,-9.861497656871162,56.69938962360902
22,58,25.633916436018687,15.66878310671612,-13.985419782356956,54.12609832685243
23,58,26.285698166745547,12.74568798520666,-3.7063106622161506,51.50246202299316
24,58,26.407469078984978,13.428946464819767,-7.2897749716373585,49.60170002702821
25,58,26.2539627918092,13.39611489967097,-6.834038191650166,56.28968845586883
26,58,29.261237594799024,11.820475042131703,-1.9288243855644822,53.20890744299814
27,58,29.278217770375623,12.535940985334435,1.6173716966952512,70.28491515332331
28,58,31.80124773127843,10.200838321930075,-4.416892654261588,54.05376485088027
29,58,37.02243424392207,11.937843182399527,4.700962120356188,67.71779333903407
30,58,32.583648673761836,14.14420403332779,-9.923723250398563,77.4378445204717
31,58,31.456948369267817,14.041655158096738,-1.2839801666202213,67.80354361121121
32,58,36.52895167095931,13.37337630710598,-3.492370656056366,69.9706905935758
33,58,36.46483759993869,11.695789184828357,-2.703428363320455,57.9194120185645
34,58,36.956404134014036,13.399647021344828,4.263954995789447,63.159659028829616
35,58,36.31362068246516,10.344578834075845,8.869162991498122,62.76561885701318
36,58,36.42277976992453,14.573694391920323,-7.494440194908499,67.42279414280428
37,58,36.88522461262045,13.26893084895767,7.307269332048939,69.84743952063465
38,58,35.13697794511286,12.929062816634946,1.6767151638521227,67.98223624101931
39,58,39.50344659206618,12.646923420820473,4.254033260670198,67.16184771896063
40,58,41.935822385279955,14.570944759959861,-2.850714015106325,76.61524056774992
41,58,43.153907672775496,13.683977655161085,14.438161511757912,70.58238805444091
42,58,41.478993618758494,16.718681998232483,-2.763120052615605,77.9828504642963
43,58,40.902097544531685,16.882944458208694,4.440288939302569,77.11910782014373
44,58,39.97129180051114,17.03609047273261,-12.385634679502022,73.62251611599407
45,58,45.431257712521436,14.753869018016536,-5.483212709258826,77.18050301747577
46,58,44.145400435691094,15.791127272410707,4.596291053638808,77.01000241619856
47,58,42.036853420205794,14.315957671511441,1.6349054744261693,69.89928879788015
48,58,40.367673257804185,15.892533504803529,0.6493998892569479,84.54408981292555
49,58,45.72485920222629,16.578521899224654,9.095594991910296,70.52651693814079
50,58,41.25990083175453,16.458146561357562,1.0841364877648374,77.3298173387059
51,58,46.40144995174783,15.77364939033139,0.31350682555985543,76.98487274480097
52,58,46.254721733324985,15.377056698117219,7.077628733025655,76.87235650596494
53,58,43.551295104033954,12.986317277927489,7.909419216601144,63.03356280894186
54,58,49.15911975561228,15.382694649734416,14.320411445553464,77.38462291020312
55,58,46.46957209888419,17.01019372012382,6.828320725144586,70.40758011972899
56,58,41.34036764282483,18.162733738815326,6.31921076061267,76.9828566258491
57,58,48.90161766451056,17.35057974940841,4.418817250657561,77.58743171440962
58,58,54.20533157219897,13.66023070315915,6.973635644487253,77.31151905741459
59,58,50.91807337235241,14.301000787109114,7.172018800781039,77.28510750988059
60,58,55.86599534283439,11.07613826137167,16.125661336276394,70.3641364081671
61,58,53.34323226420682,12.720691083429903,19.870460695327353,86.2706870538173
62,58,50.58905316507176,18.113404096857003,4.050070923665295,86.62148781960737
63,58,53.34065369860921,12.800650046657427,9.616981288572134,76.98311253764088
64,58,53.19894675736398,14.337172340256842,-1.9197880608561029,84.47127294071156
65,58,54.28094907224106,18.367087526488202,4.297131099886691,84.90438815640978
66,58,54.93322200118893,12.180980917355457,18.253464696017318,77.19688578564026
67,58,54.891700141908004,14.118785851661784,16.102870120975837,86.36461109683826
68,58,56.500955960328945,13.859852473109873,18.279032167837606,77.22672911155664
69,58,53.47371135829149,13.982171523876975,9.583987964538785,77.91172060986675
70,58,54.77788073572991,10.986436926867674,13.375090941255891,77.271983553426
71,58,54.29770010681904,16.182133054962396,7.161832497286518,86.36654032690022
72,58,48.889948987837045,21.25954800418698,7.063580559626473,77.53741676798623
73,58,52.02729603011159,16.987808645400275,6.954506170651747,76.85523427065121
74,58,56.779986935998,16.414317441704714,7.269407919063369,86.24748047120198
75,58,55.5905058601827,16.523287874041454,0.7456611388690746,85.35830843185792
76,58,57.666721405986316,12.69885579708715,22.288566643011208,84.78196111057376
77,58,51.300649342203535,16.174470760769047,6.872627123992771,77.4741157910594
78,58,55.89425222315524,15.548371738269916,7.019181228380496,86.85465432118986
79,58,52.40808934374061,16.376617066952026,13.327557836019828,77.18019703604271
80,58,59.1010147854557,15.604556895917364,11.616093589226764,86.5880472373443
81,58,57.863314954342684,13.587140051176839,23.57455379606005,86.47483915499672
82,58,56.428823401324806,14.218889529815945,15.84879830293783,77.94480274893277
83,58,58.887828396417405,12.342379502792955,6.4506427255643,77.34220392635551
84,58,61.02676559356192,15.442034181956046,14.445087944262383,86.03195333804516
85,58,56.80774516363807,15.217644081695072,7.1941749515111155,85.8652654983615
86,58,62.02531269487183,14.147752275319167,9.627449074776521,86.83227767435281
87,58,61.682536567628986,13.193347518322295,32.0000285400997,85.42647533320984
88,58,60.189170111185646,12.972365693075094,21.21176132342059,86.45456288111161
89,58,55.81111835056976,17.07086949999917,9.687113467832937,77.85282248487722
90,58,60.88012696604756,14.803861044517518,18.27744214827763,84.94728616180652
91,58,58.91369786694788,16.214443904396312,9.86891028415279,86.17157050825527
92,58,58.2535042529862,16.435768765503045,11.702086206214304,86.66921798920073
93,58,55.55651294893154,19.636933254252398,-6.9535747317152925,85.59994923306562
94,58,59.56709741445242,16.586005122753548,9.603670590607301,77.89037437481146
95,58,59.68227911145473,13.88050185001007,13.284143817174623,77.93140507016557
96,58,57.74527503348412,15.518634880739796,-7.800558609991668,86.0787067207959
97,58,59.86467289525523,14.130485221036588,31.086225893776056,86.34629954660471
98,58,61.20972448689771,15.147372329987242,16.37111450738316,87.14193488549597
99,58,58.16940643592838,13.279542663434135,17.730334467862043,85.94243471762672
100,58,58.047763803097205,15.670199571637568,7.220665980302321,86.56349078226016
101,58,57.9716370190331,17.00019111704837,11.505639075704348,87.01109230014912
102,58,61.15971499284131,14.604716148076195,11.278842830859269,85.87890528987056
103,58,57.92290874736058,20.163121341719332,-10.333261324379059,84.98186056276934
104,58,57.068346194697156,18.45543703823636,-3.469099982019621,86.56088368362458
105,58,58.17863318590735,18.445610037163007,14.919249441248716,86.83318405946562
106,58,62.96093255752626,17.410038431024617,14.748192868242668,86.9091306202327
107,58,60.683592250788685,19.0138826233372,7.6966095139760995,85.91253775681729
108,58,57.803739269465936,15.530510771328046,13.32098441417061,77.70307572291487
109,58,60.5006608177914,17.09934125927597,4.447596889065494,86.54904026860635
110,58,58.242212975748224,16.87346687759926,9.638686338918177,86.80612828267961
111,58,60.83917498642723,19.060899115650216,7.058443777482587,86.89760445475378
112,58,62.449713774680035,18.855911878323866,11.59983834033924,85.70917636383811
113,58,58.013354995237556,16.51083189848475,19.804568020979644,86.7304567662341
114,58,60.108954570105375,20.347153845457058,13.668000198090155,87.12980590013784
115,58,61.38799183425013,15.378106093141954,18.26358957557455,86.03616203535016
116,58,60.45708843842894,19.731581223099685,7.191257493730852,86.63677713570704
117,58,64.5909806949795,16.284049194784618,4.290385443014692,86.82524389723754
118,58,62.68770913666201,16.26376226812216,-2.4599589459660365,85.29660752453326
119,58,62.65204525809805,17.843158241781577,13.384141623065716,86.58700352307044
120,58,62.402082334744584,17.72725102135066,4.450481335751036,87.29946858725147
121,58,65.38627240609182,18.684041215942308,7.209910421068386,86.84788067697852
122,58,60.94298138759996,17.98665893165862,7.315969167262004,86.12523338881137
123,58,65.77877387752115,16.373068745835685,11.624064776847895,86.88889370292529
124,58,64.70858541818852,17.360865496825358,7.252928901617089,87.97623475136365
125,58,67.92958820877703,18.572110115606584,9.694164287135756,87.61997087428242
126,58,65.65683204517096,20.64457859399383,13.323878020460413,87.39678019195918
127,58,68.12522946806831,17.894689137524093,7.33822858462414,87.05508194457177
128,58,68.70948349428505,16.94888913338205,18.256013409736255,86.9456925586426
129,58,66.96137122914233,16.746446247566787,19.897756214446616,87.21190420505486
130,58,63.46797405124631,20.879001728360024,12.498229765841458,87.00408644232488
131,58,68.78004540810046,13.154252215823783,35.24030048016274,88.3284409900086
132,58,70.58648538423013,17.612867685213217,18.262865956680855,87.60063048791368
133,58,67.8324333604257,14.330185650768362,13.201774559842299,87.14062180794518
134,58,68.7958878287604,18.205318892117877,11.653033036558135,87.69544259855182
135,58,66.32141016513552,14.28826788794262,31.38976580681084,87.2857924826881
136,58,69.10763013473091,15.062465407942419,14.07128834865992,88.1611185392455
137,58,69.39792900910422,11.993728388543744,31.89429519960931,87.72124432699414
138,58,67.39725936937944,14.996589088539826,32.40543291736622,87.5670491558579
139,58,69.00723094177016,14.069155270556225,11.624044177879995,87.6147942308445
140,58,67.49071439549921,14.585115015209029,19.54411487616133,87.35657256491011
141,58,69.03370911148596,14.422675881661869,23.006414953103864,86.9634118776465
142,58,67.44105067282969,16.481087571281474,9.527100545248715,87.01470651470363
143,58,67.27669542875856,16.15964487606926,7.056379333074204,86.96793364912813
144,58,66.87870279960627,17.659201983564095,18.29293348078067,87.26106599858413
145,58,68.82967503280636,18.485718581491295,4.097714003360458,87.7206173986109
146,58,69.29439471051643,14.769858382070005,11.664359513495327,87.91561047894221
147,58,70.75196094141043,16.248012331785514,11.652003030964792,87.84350370040545
148,58,70.9167902811667,12.050982779817502,41.752003477781564,87.92802270640341
149,58,74.02192927021379,13.897482584442727,33.712770057433644,87.51524835022437
150,58,72.87302783298775,14.087127169974782,21.701989538524813,88.44595274516458
151,58,68.42869937306862,17.70532254249001,11.650489055412102,87.18292719689651
152,58,72.07476441693638,15.179088370540256,7.200597536951861,87.27577739852835
153,58,69.13123807259707,17.39705767509694,13.255117147952099,88.39202248146101
154,58,70.11436255572467,17.03106390574248,11.671204988588585,87.94996399020926
155,58,71.84923295769917,11.302860938364917,41.123730263149916,87.41856643879117
156,58,68.67802377705084,13.4906583916443,34.70080511710191,87.27712106568053
157,58,69.0627666340686,14.961143335092645,17.958929193929613,88.14923461595897
158,58,70.16657458386506,12.37183493211088,41.25604983088395,87.07436082979525
159,58,68.95572663381841,15.880638430650462,14.304447718414771,87.1640904634102
160,58,67.8576773020317,17.754340247911863,19.897169080627208,87.80973215828973
161,58,71.90322519694651,15.870768727871623,19.775678385997587,87.8781677748769
162,58,71.51235167694833,14.441593094675158,11.645064165165884,87.39020558805299
163,58,69.70237563415876,18.249868420495606,13.287495977969293,87.85970211774192
164,58,72.39341016937418,15.68894489946682,13.192544395266253,88.50805726332358
165,58,72.79235744816317,14.118986131026908,34.11655510495264,88.4950832752269
166,58,69.02631841670889,18.42168915628957,13.261852911093094,87.82167005169883
167,58,68.98631324226751,19.619936854119043,6.416649497266633,87.56513175811871
168,58,64.3346741218447,23.55410497767628,9.645805925185755,87.1594292341437
169,58,68.20546025089334,19.975529909059965,7.069059696369948,87.44929884597433
170,58,69.20429446126685,20.181302740995807,14.912390909357384,87.82739199313238
171,58,67.71261268219904,20.049291502896796,13.107354187775911,87.5307183267003
172,58,61.619407360263565,25.750218528096394,11.664152288175238,86.70910199861767
173,58,67.57604951523135,23.361734870530444,11.638211532096413,87.33949889272455
174,58,73.2645571918659,17.1102872531651,13.064689374421484,87.95487975398133
175,58,70.79146208081481,18.03404193267405,-2.530695889258176,87.47109773996961
176,58,73.41636374403123,14.175904041772586,11.644418721357233,87.56626954628064
177,58,68.04261581105393,15.810487716954698,25.160553637873576,87.57239516450254
178,58,73.5657555916439,17.23637502710735,1.0200379454256918,87.6204396925644
179,58,76.42555733617425,9.560706088992509,51.29476973029752,87.60565182620456
180,58,76.69624161470001,9.820333754679723,39.536186965398,88.99198196082793
181,58,75.92223197807233,10.267328702882892,44.25903277651267,87.76679620257744
182,58,76.62348700686172,12.006352413479258,41.47797079980769,87.77563535746332
183,58,77.86272592992978,11.706753806353257,33.85776391553986,88.59329202034128
184,58,72.89571419090275,15.481225361581185,14.861400153285615,88.30882894008084
185,58,77.0944672819208,13.445289850537023,21.64730010032674,89.52204882160326
186,58,75.5568116743968,14.73035268991046,21.205872643527755,88.40291900776155
187,58,76.94185492454088,13.28299445864437,19.956179979754914,88.44976444747383
188,58,78.09531932562548,15.019892804790622,21.33160692974669,88.88297304071483
189,58,73.2965430482762,21.07473205789134,12.331056772721801,89.89860309432605
190,58,74.60920784506483,17.046530429116483,13.25473929178532,89.06806532840919
191,58,74.13077166712972,18.660978932312233,7.151017531436928,88.95961771153577
192,58,68.75978070520127,20.80741782768353,13.144769191423897,89.30989108610633
193,58,74.2469949210438,19.37720278226886,11.660615860130164,88.71386189935188
194,58,79.80472033762814,10.882847273539108,41.13394176264475,89.25477870578278
195,58,66.1472243061763,24.983029036396832,9.442538689935482,88.89520779808515
196,58,71.54268926675624,17.435570707408232,21.546455401690515,89.2908147672454
197,58,73.41110298135204,18.828724144660537,14.149324371666616,89.0351027191209
198,58,75.477445451139,16.718219248824965,13.251705759304954,88.60626367388622
199,58,77.72972781467693,13.480496911603828,21.69352070570112,89.60200592555162
